WKT,name,description
"POLYGON ((106.6898618 -6.1592984, 106.6888318 -6.1722692, 106.7173276 -6.1859223, 106.7152677 -6.19309, 106.7255673 -6.1924074, 106.7159543 -6.2241492, 106.7399869 -6.2248318, 106.7516599 -6.274659, 106.7585263 -6.274659, 106.7798123 -6.3169743, 106.8093381 -6.3149268, 106.8000684 -6.3292587, 106.7993817 -6.3422253, 106.7928586 -6.3463199, 106.7942319 -6.3637218, 106.8093381 -6.3633806, 106.8141446 -6.3562152, 106.8350873 -6.3558739, 106.8361173 -6.3432489, 106.8495069 -6.338813, 106.8821225 -6.3691811, 106.8999753 -6.3708871, 106.9064984 -6.3606509, 106.9150815 -6.367475, 106.9195447 -6.3415428, 106.919888 -6.2992296, 106.9126782 -6.3005946, 106.9051251 -6.2613494, 106.9435773 -6.2521349, 106.9487271 -6.2197123, 106.9658933 -6.2094731, 106.9658933 -6.1958206, 106.9710431 -6.1927487, 106.9686399 -6.094781, 106.941174 -6.0968293, 106.9246945 -6.0985362, 106.9250379 -6.0818084, 106.898602 -6.0824911, 106.8982587 -6.0900017, 106.8834958 -6.0906844, 106.8556867 -6.1084362, 106.855 -6.1183359, 106.8371472 -6.1200427, 106.833714 -6.1162877, 106.8089948 -6.1152636, 106.8045316 -6.0940983, 106.7904553 -6.0896603, 106.7914853 -6.1050224, 106.7516599 -6.0978535, 106.7585263 -6.0766875, 106.7499433 -6.0739563, 106.6881452 -6.0975121, 106.6898618 -6.1592984))",DKI Jakarta,
