WKT,name,description
"POLYGON ((106.776098 -6.3309818, 106.7775357 -6.3321121, 106.7761624 -6.3348419, 106.7769349 -6.3358656, 106.7759049 -6.336548, 106.7755616 -6.3377423, 106.7741025 -6.338766, 106.7735875 -6.3411546, 106.7741883 -6.3428607, 106.7735875 -6.3441403, 106.7752183 -6.3448227, 106.7746175 -6.3471259, 106.7741883 -6.350794, 106.7707551 -6.3522442, 106.771785 -6.3539502, 106.7712701 -6.3554857, 106.7718709 -6.3576183, 106.7693818 -6.3568506, 106.7627728 -6.3571918, 106.7606271 -6.3585566, 106.7606271 -6.3597508, 106.7595113 -6.3611157, 106.7547906 -6.3611157, 106.7511857 -6.3609451, 106.7481816 -6.3614569, 106.746465 -6.3685369, 106.7459929 -6.3765978, 106.7467225 -6.3797965, 106.74698 -6.3820143, 106.7467225 -6.3862366, 106.7455209 -6.3897338, 106.7443192 -6.393231, 106.7414868 -6.4064945, 106.7378819 -6.4064945, 106.7358649 -6.411996, 106.7320884 -6.426453, 106.731745 -6.4297368, 106.7340625 -6.4316558, 106.7351353 -6.4349821, 106.7339337 -6.4393319, 106.7331612 -6.4438522, 106.7386544 -6.4464108, 106.7486537 -6.4469012, 106.7562282 -6.4443, 106.7592752 -6.4456219, 106.7665708 -6.4454513, 106.7726219 -6.4510803, 106.7763126 -6.450526, 106.7826212 -6.44801, 106.7894018 -6.4471145, 106.7931354 -6.4496731, 106.8012893 -6.4555579, 106.8048942 -6.4546197, 106.8088854 -6.4573915, 106.8127048 -6.457818, 106.8147648 -6.4565387, 106.8164814 -6.4550035, 106.8197429 -6.4544918, 106.8213308 -6.4538522, 106.8279398 -6.4542359, 106.837467 -6.45543, 106.8513716 -6.4556858, 106.8635595 -6.4553447, 106.8702543 -6.4544918, 106.8757475 -6.4541507, 106.8798673 -6.4530419, 106.8832147 -6.4507392, 106.8857038 -6.4485217, 106.8881071 -6.4465601, 106.8918836 -6.4445985, 106.8882787 -6.4414428, 106.8893945 -6.4378606, 106.8920553 -6.4349608, 106.8949735 -6.4266876, 106.8929994 -6.4226789, 106.8984068 -6.4149173, 106.9007242 -6.4076673, 106.8994367 -6.4022937, 106.8996084 -6.3982848, 106.9001234 -6.3929964, 106.9003809 -6.3887315, 106.9032991 -6.3848931, 106.902355 -6.3807988, 106.9035566 -6.3789222, 106.9039858 -6.3771309, 106.9026983 -6.3757661, 106.9040716 -6.370904, 106.8960035 -6.371757, 106.8876779 -6.3702216, 106.8841589 -6.370051, 106.8826998 -6.3702216, 106.8724001 -6.3613503, 106.8714559 -6.3604972, 106.8660486 -6.3552085, 106.8621862 -6.3572557, 106.8602979 -6.3540142, 106.8556631 -6.3525641, 106.8567789 -6.3496637, 106.8560922 -6.3491519, 106.8562639 -6.346934, 106.8552339 -6.3471899, 106.8538606 -6.3459103, 106.8548906 -6.3446308, 106.8538606 -6.3434365, 106.8524015 -6.3434365, 106.8509424 -6.3413039, 106.8500841 -6.3397684, 106.8469084 -6.3404508, 106.8461359 -6.3418157, 106.8416727 -6.3423275, 106.8397844 -6.3436924, 106.8396127 -6.3457397, 106.8376386 -6.3468487, 106.837982 -6.3496637, 106.8389261 -6.3506021, 106.8390978 -6.3522228, 106.8358362 -6.3518816, 106.8360079 -6.3544407, 106.8353212 -6.356488, 106.8276823 -6.3568292, 106.8239057 -6.3565733, 106.8154085 -6.3568292, 106.8139494 -6.3591324, 106.8123186 -6.361265, 106.810602 -6.3628857, 106.8104303 -6.3639946, 106.8023622 -6.3640799, 106.7996156 -6.3655301, 106.797384 -6.3651889, 106.7937792 -6.3645064, 106.7929209 -6.3633122, 106.7934358 -6.3619474, 106.7927492 -6.3602413, 106.79232 -6.3587059, 106.7929209 -6.3571704, 106.7927492 -6.355635, 106.7930925 -6.3541848, 106.7924059 -6.3525641, 106.7927492 -6.349749, 106.7920625 -6.3484695, 106.79232 -6.3459956, 106.7986715 -6.3417304, 106.7997015 -6.3284226, 106.8078554 -6.3158822, 106.7790163 -6.3180149, 106.778673 -6.3200623, 106.7790163 -6.3215979, 106.7775572 -6.3229628, 106.7785013 -6.3234747, 106.7787588 -6.326887, 106.7766989 -6.3266311, 106.7774713 -6.3272282, 106.7773855 -6.3297875, 106.776098 -6.3309818))",Depok,
